Elf 777: 12, 51, 61, 47, 11, 30, 90, 96, 37, 34
Elf 778: 24, 14, 79, 18, 58, 91, 80, 68, 65, 81
Elf 779: 75, 65, 73, 8, 15, 91, 77, 73, 69, 21
Elf 780: 62, 79, 35, 14, 50, 99, 33, 79, 25, 10
Elf 781: 44, 100, 41, 25, 16, 65, 77, 57, 38, 4
Elf 782: 66, 26, 15, 87, 77, 77, 76, 10, 7, 3
Elf 783: 73, 8, 12, 44, 92, 50, 26, 56, 46, 74
Elf 784: 24, 81, 19, 90, 60, 12, 70, 15, 33, 15
Elf 785: 31, 74, 81, 10, 30, 87, 6, 7, 67, 24
Elf 786: 39, 100, 66, 25, 49, 74, 40, 86, 2, 68
Elf 787: 41, 48, 46, 88, 19, 82, 19, 25, 4, 4
Elf 788: 12, 70, 54, 51, 73, 83, 45, 18, 69, 20
Elf 789: 23, 33, 17, 8, 28, 62, 65, 4, 49, 96
Elf 790: 1, 29, 70, 45, 65, 68, 96, 69, 47, 96
Elf 791: 88, 84, 45, 18, 86, 63, 25, 56, 13, 10
Elf 792: 14, 34, 29, 11, 13, 53, 37, 38, 1, 86
Elf 793: 13, 7, 17, 2, 67, 37, 32, 7, 70, 61
Elf 794: 15, 97, 60, 57, 15, 32, 20, 37, 67, 50
Elf 795: 18, 23, 72, 59, 75, 95, 12, 70, 71, 57
Elf 796: 29, 89, 45, 70, 97, 21, 100, 57, 42, 72
Elf 797: 87, 94, 61, 29, 99, 2, 96, 49, 79, 54
Elf 798: 9, 57, 67, 10, 71, 68, 35, 57, 61, 49
Elf 799: 10, 80, 13, 43, 22, 52, 80, 100, 67, 62
Elf 800: 97, 22, 36, 22, 77, 22, 49, 26, 85, 43
Elf 801: 49, 36, 3, 60, 95, 53, 99, 34, 23, 97
Elf 802: 22, 61, 81, 63, 62, 6, 29, 86, 23, 80
Elf 803: 45, 96, 64, 54, 76, 95, 69, 100, 47, 74
Elf 804: 41, 71, 58, 24, 60, 56, 30, 52, 21, 91
Elf 805: 60, 23, 92, 90, 71, 60, 71, 5, 81, 11
Elf 806: 33, 56, 27, 16, 72, 64, 65, 59, 59, 20
Elf 807: 65, 9, 71, 86, 44, 87, 83, 53, 52, 16
Elf 808: 65, 68, 41, 72, 26, 39, 24, 3, 73, 58
Elf 809: 78, 99, 60, 36, 6, 34, 56, 100, 79, 96
Elf 810: 41, 17, 17, 72, 55, 6, 51, 65, 30, 6
Elf 811: 79, 18, 9, 77, 24, 53, 30, 55, 32, 54
Elf 812: 84, 96, 14, 89, 100, 23, 2, 65, 44, 15
Elf 813: 72, 63, 1, 12, 80, 66, 46, 35, 21, 73
Elf 814: 29, 14, 76, 86, 63, 24, 37, 80, 15, 58
Elf 815: 62, 93, 29, 62, 53, 73, 46, 45, 35, 16
Elf 816: 45, 98, 60, 20, 31, 92, 53, 2, 9, 62
Elf 817: 10, 24, 91, 97, 91, 21, 68, 31, 59, 30
Elf 818: 91, 98, 96, 20, 59, 52, 82, 72, 49, 11
Elf 819: 59, 78, 53, 82, 8, 51, 39, 86, 41, 77
Elf 820: 1, 66, 34, 43, 49, 7, 37, 59, 88, 28
Elf 821: 78, 1, 45, 85, 3, 32, 53, 74, 98, 51
Elf 822: 64, 12, 27, 61, 22, 11, 28, 46, 66, 1
Elf 823: 30, 10, 40, 93, 5, 22, 27, 57, 70, 71
Elf 824: 4, 63, 65, 57, 38, 20, 23, 83, 18, 13
Elf 825: 94, 92, 32, 22, 18, 6, 44, 41, 21, 61
Elf 826: 81, 22, 56, 53, 16, 81, 45, 60, 55, 26
Elf 827: 33, 21, 60, 96, 15, 100, 54, 87, 17, 10
Elf 828: 9, 86, 78, 29, 39, 2, 75, 4, 48, 99
Elf 829: 85, 97, 85, 45, 26, 71, 67, 43, 11, 3
Elf 830: 11, 83, 47, 4, 61, 75, 68, 49, 97, 61
Elf 831: 24, 38, 19, 38, 71, 79, 49, 15, 2, 20
Elf 832: 57, 72, 90, 85, 12, 4, 28, 27, 97, 97
Elf 833: 91, 61, 55, 73, 90, 24, 78, 13, 34, 16
Elf 834: 10, 51, 39, 40, 93, 56, 51, 75, 66, 13
Elf 835: 32, 77, 58, 22, 1, 33, 25, 5, 4, 5
Elf 836: 38, 62, 4, 14, 29, 18, 69, 3, 15, 78
Elf 837: 99, 31, 31, 56, 44, 63, 27, 40, 100, 71
Elf 838: 56, 62, 85, 66, 41, 8, 34, 97, 12, 5
Elf 839: 50, 57, 69, 19, 79, 20, 45, 34, 67, 34
Elf 840: 80, 94, 48, 49, 89, 57, 46, 30, 32, 92
Elf 841: 61, 35, 2, 3, 100, 29, 8, 67, 6, 14
Elf 842: 75, 3, 65, 49, 89, 2, 98, 78, 18, 81
Elf 843: 92, 82, 73, 61, 20, 94, 2, 57, 5, 29
Elf 844: 11, 87, 40, 28, 79, 58, 35, 60, 2, 70
Elf 845: 36, 77, 11, 31, 36, 38, 59, 99, 7, 27
Elf 846: 51, 2, 89, 4, 34, 98, 60, 20, 70, 22
Elf 847: 5, 36, 97, 87, 61, 64, 2, 21, 8, 27
Elf 848: 40, 9, 44, 76, 79, 31, 23, 90, 15, 74
Elf 849: 51, 97, 74, 96, 35, 47, 56, 19, 78, 83
Elf 850: 29, 45, 59, 52, 63, 39, 77, 7, 11, 58
Elf 851: 52, 30, 47, 74, 88, 58, 90, 99, 53, 51
Elf 852: 36, 56, 45, 21, 33, 19, 45, 32, 43, 53
Elf 853: 18, 67, 52, 9, 5, 25, 42, 65, 94, 1
Elf 854: 58, 89, 94, 8, 99, 90, 39, 31, 66, 52
Elf 855: 89, 29, 4, 62, 19, 71, 11, 18, 73, 92
Elf 856: 54, 31, 89, 13, 57, 48, 11, 79, 10, 31
Elf 857: 5, 20, 17, 33, 13, 100, 68, 56, 91, 64
Elf 858: 9, 15, 63, 81, 74, 73, 82, 30, 42, 47
Elf 859: 57, 76, 16, 37, 85, 34, 44, 85, 70, 31
Elf 860: 9, 12, 13, 55, 21, 23, 58, 23, 74, 5
Elf 861: 74, 74, 19, 77, 55, 24, 93, 76, 87, 72
Elf 862: 16, 15, 50, 73, 42, 51, 73, 79, 68, 89
Elf 863: 50, 11, 38, 81, 43, 31, 36, 46, 65, 50
Elf 864: 21, 36, 2, 98, 97, 51, 56, 24, 67, 64
Elf 865: 37, 77, 3, 18, 85, 49, 45, 57, 16, 45
Elf 866: 14, 35, 25, 62, 42, 93, 97, 77, 90, 83
Elf 867: 34, 57, 12, 44, 55, 17, 47, 43, 20, 17
Elf 868: 85, 11, 28, 17, 32, 84, 6, 58, 39, 92
Elf 869: 15, 42, 59, 64, 2, 29, 82, 8, 23, 48
Elf 870: 11, 38, 11, 79, 30, 3, 67, 1, 32, 75
Elf 871: 32, 56, 1, 5, 79, 51, 67, 11, 75, 9
Elf 872: 6, 66, 93, 94, 30, 83, 50, 40, 15, 41
Elf 873: 99, 47, 12, 77, 67, 6, 33, 55, 21, 17
Elf 874: 65, 8, 54, 22, 1, 28, 11, 5, 2, 64
Elf 875: 68, 10, 13, 10, 62, 92, 17, 7, 69, 25
Elf 876: 98, 29, 48, 98, 64, 100, 41, 5, 29, 46
Elf 877: 53, 27, 98, 49, 48, 93, 14, 79, 18, 97
Elf 878: 18, 48, 61, 11, 38, 58, 23, 52, 38, 38
Elf 879: 76, 54, 30, 60, 76, 73, 37, 41, 19, 98
Elf 880: 91, 59, 37, 94, 68, 52, 11, 90, 92, 32
Elf 881: 61, 53, 66, 36, 14, 73, 32, 25, 42, 24
Elf 882: 87, 56, 53, 64, 78, 32, 83, 69, 94, 3
Elf 883: 76, 88, 49, 42, 41, 96, 91, 42, 57, 41
Elf 884: 25, 17, 17, 94, 48, 80, 26, 53, 75, 6
Elf 885: 55, 77, 60, 85, 7, 4, 50, 9, 14, 80
Elf 886: 28, 3, 27, 46, 95, 19, 49, 46, 85, 59
Elf 887: 19, 10, 19, 71, 29, 81, 92, 51, 32, 82
Elf 888: 50, 30, 51, 67, 56, 23, 55, 68, 43, 41
Elf 889: 52, 91, 92, 11, 78, 24, 77, 58, 76, 77
Elf 890: 11, 24, 33, 30, 25, 55, 27, 48, 61, 63
Elf 891: 99, 66, 87, 27, 69, 81, 15, 15, 73, 96
Elf 892: 39, 76, 68, 63, 91, 61, 60, 7, 57, 37
Elf 893: 69, 35, 54, 9, 3, 98, 3, 47, 29, 4
Elf 894: 47, 38, 48, 53, 21, 43, 65, 20, 8, 32
Elf 895: 78, 40, 70, 68, 22, 95, 5, 7, 69, 82
Elf 896: 20, 53, 77, 48, 23, 20, 20, 63, 37, 70
Elf 897: 75, 58, 77, 68, 38, 21, 91, 61, 89, 94
Elf 898: 20, 25, 70, 82, 73, 22, 44, 5, 37, 21
Elf 899: 42, 28, 45, 58, 44, 82, 3, 27, 62, 89
Elf 900: 88, 88, 54, 51, 78, 71, 77, 30, 25, 35
Elf 901: 88, 22, 100, 18, 25, 68, 98, 86, 61, 6
Elf 902: 95, 1, 81, 38, 82, 44, 80, 20, 7, 56
Elf 903: 40, 30, 94, 23, 9, 15, 57, 96, 20, 82
Elf 904: 85, 93, 14, 44, 92, 65, 60, 36, 27, 14
Elf 905: 46, 10, 97, 34, 77, 70, 15, 76, 82, 79
Elf 906: 60, 24, 96, 73, 88, 52, 9, 13, 31, 48
Elf 907: 64, 65, 78, 12, 83, 41, 81, 65, 98, 13
Elf 908: 12, 81, 64, 76, 38, 51, 14, 19, 59, 80
Elf 909: 45, 56, 99, 26, 44, 58, 50, 100, 88, 11
Elf 910: 37, 37, 22, 98, 7, 93, 69, 39, 63, 80
Elf 911: 86, 40, 71, 80, 34, 44, 59, 6, 73, 85
Elf 912: 5, 47, 27, 83, 48, 38, 15, 38, 82, 58
Elf 913: 57, 23, 14, 58, 31, 32, 57, 30, 91, 46
Elf 914: 62, 83, 60, 91, 58, 7, 71, 31, 58, 59
Elf 915: 82, 49, 94, 10, 72, 50, 89, 52, 22, 23
Elf 916: 72, 67, 64, 73, 22, 80, 53, 57, 33, 41
Elf 917: 26, 63, 6, 40, 30, 20, 25, 65, 93, 85
Elf 918: 60, 89, 88, 4, 57, 98, 100, 13, 83, 90
Elf 919: 23, 17, 57, 59, 53, 43, 84, 78, 34, 22
Elf 920: 48, 94, 45, 99, 22, 41, 40, 47, 68, 87
Elf 921: 78, 91, 19, 86, 27, 35, 44, 11, 63, 49
Elf 922: 58, 4, 86, 97, 89, 95, 22, 69, 66, 91
Elf 923: 39, 68, 83, 13, 78, 90, 74, 24, 4, 43
Elf 924: 54, 70, 59, 64, 86, 46, 33, 97, 68, 71
Elf 925: 81, 77, 44, 19, 26, 65, 38, 34, 60, 18
Elf 926: 88, 40, 79, 50, 37, 32, 23, 93, 95, 81
Elf 927: 29, 2, 71, 20, 14, 81, 36, 46, 63, 97
Elf 928: 82, 26, 35, 92, 97, 41, 31, 98, 84, 36
Elf 929: 37, 49, 45, 83, 29, 54, 92, 71, 78, 33
Elf 930: 85, 47, 79, 95, 44, 51, 80, 77, 95, 9
Elf 931: 92, 25, 32, 35, 98, 17, 94, 8, 93, 76
Elf 932: 5, 74, 77, 16, 100, 33, 2, 15, 43, 33
Elf 933: 81, 23, 19, 67, 34, 88, 13, 25, 47, 96
Elf 934: 21, 38, 22, 80, 75, 43, 28, 52, 82, 15
Elf 935: 32, 51, 76, 10, 51, 36, 72, 3, 81, 71
Elf 936: 26, 97, 73, 50, 90, 73, 86, 44, 87, 80
Elf 937: 96, 64, 62, 64, 7, 16, 49, 63, 70, 68
Elf 938: 69, 36, 27, 18, 40, 43, 34, 76, 89, 63
Elf 939: 6, 55, 90, 96, 48, 67, 76, 85, 63, 86
Elf 940: 84, 90, 77, 24, 43, 91, 57, 7, 94, 59
Elf 941: 44, 62, 6, 84, 72, 91, 1, 19, 5, 71
Elf 942: 42, 66, 85, 20, 52, 28, 14, 1, 90, 36
Elf 943: 80, 20, 13, 22, 11, 34, 67, 68, 42, 30
Elf 944: 47, 14, 96, 1, 8, 85, 14, 62, 53, 19
Elf 945: 69, 16, 10, 79, 56, 92, 50, 27, 69, 50
Elf 946: 59, 31, 98, 84, 100, 42, 88, 71, 90, 92
Elf 947: 74, 68, 56, 37, 82, 13, 75, 53, 95, 6
Elf 948: 57, 82, 34, 81, 17, 78, 3, 95, 38, 90
Elf 949: 53, 96, 48, 46, 45, 92, 68, 49, 80, 74
Elf 950: 12, 16, 39, 13, 84, 13, 15, 59, 61, 41
Elf 951: 85, 69, 38, 2, 57, 47, 92, 71, 46, 9
Elf 952: 7, 30, 65, 89, 47, 60, 40, 55, 74, 56
Elf 953: 81, 47, 98, 88, 57, 75, 30, 46, 68, 12
Elf 954: 75, 78, 35, 5, 88, 19, 38, 27, 74, 72
Elf 955: 15, 63, 32, 31, 79, 30, 66, 43, 8, 11
Elf 956: 47, 47, 50, 97, 27, 89, 76, 8, 8, 29
Elf 957: 53, 59, 91, 15, 12, 65, 73, 32, 80, 78
Elf 958: 3, 22, 70, 4, 13, 2, 74, 47, 74, 64
Elf 959: 3, 21, 48, 40, 76, 88, 47, 55, 56, 72
Elf 960: 9, 20, 58, 29, 54, 81, 39, 7, 66, 15
Elf 961: 88, 44, 93, 72, 33, 85, 11, 71, 52, 44
Elf 962: 29, 68, 35, 69, 14, 26, 9, 65, 63, 97
Elf 963: 30, 52, 5, 72, 94, 55, 64, 23, 86, 35
Elf 964: 63, 52, 7, 32, 5, 51, 3, 17, 23, 36
Elf 965: 2, 58, 80, 30, 6, 74, 93, 32, 8, 66
Elf 966: 93, 30, 94, 42, 55, 30, 19, 39, 44, 26
Elf 967: 17, 89, 64, 31, 53, 2, 68, 95, 38, 64
Elf 968: 70, 71, 76, 49, 35, 73, 30, 64, 34, 21
Elf 969: 72, 91, 9, 4, 56, 19, 42, 15, 61, 26
Elf 970: 75, 4, 33, 20, 21, 59, 7, 62, 49, 19
Elf 971: 24, 35, 90, 59, 1, 44, 95, 1, 97, 48
Elf 972: 33, 61, 26, 98, 64, 82, 5, 2, 28, 29
Elf 973: 7, 57, 27, 19, 40, 74, 16, 71, 7, 42
Elf 974: 32, 20, 37, 70, 91, 86, 63, 21, 98, 85
Elf 975: 58, 36, 31, 47, 39, 48, 62, 38, 79, 6
Elf 976: 24, 16, 35, 27, 87, 59, 97, 44, 94, 80
Elf 977: 3, 84, 4, 95, 9, 36, 59, 9, 35, 52
Elf 978: 69, 14, 54, 25, 36, 48, 66, 3, 7, 99
Elf 979: 84, 87, 70, 1, 4, 100, 35, 56, 66, 66
Elf 980: 61, 80, 53, 91, 85, 78, 95, 78, 2, 34
Elf 981: 39, 30, 5, 34, 1, 86, 85, 9, 78, 65
Elf 982: 89, 30, 13, 86, 70, 38, 2, 26, 83, 97
Elf 983: 17, 83, 44, 56, 4, 15, 28, 19, 100, 32
Elf 984: 19, 97, 70, 27, 53, 16, 81, 43, 21, 32
Elf 985: 89, 34, 32, 30, 27, 26, 38, 48, 40, 99
Elf 986: 38, 22, 1, 19, 63, 11, 33, 77, 31, 58
Elf 987: 98, 62, 6, 69, 96, 59, 3, 40, 42, 48
Elf 988: 49, 58, 61, 31, 30, 61, 100, 19, 14, 48
Elf 989: 58, 5, 100, 82, 72, 42, 94, 11, 38, 72
Elf 990: 64, 80, 60, 58, 58, 78, 29, 47, 93, 9
Elf 991: 66, 44, 69, 47, 72, 90, 42, 82, 66, 59
Elf 992: 38, 78, 68, 90, 26, 53, 67, 32, 43, 15
Elf 993: 17, 16, 78, 98, 82, 42, 1, 63, 39, 65
Elf 994: 59, 95, 36, 66, 24, 38, 51, 49, 98, 23
Elf 995: 87, 22, 74, 3, 40, 29, 100, 20, 14, 44
Elf 996: 66, 58, 2, 42, 36, 55, 58, 15, 32, 14
Elf 997: 12, 2, 88, 49, 96, 20, 91, 2, 27, 73
Elf 998: 72, 67, 64, 63, 87, 93, 86, 38, 91, 87
Elf 999: 24, 99, 23, 67, 10, 88, 38, 99, 41, 97
Elf 1000: 38, 34, 28, 26, 11, 2, 38, 8, 50, 16
Elf 1001: 21, 59, 97, 14, 70, 19, 85, 61, 7, 32
Elf 1002: 17, 27, 26, 2, 17, 80, 6, 73, 54, 8
Elf 1003: 82, 39, 80, 76, 92, 92, 90, 88, 82, 57
Elf 1004: 69, 17, 73, 34, 71, 5, 80, 30, 66, 69
Elf 1005: 51, 80, 57, 38, 16, 44, 34, 93, 22, 82
Elf 1006: 13, 54, 44, 82, 74, 40, 80, 22, 12, 15
Elf 1007: 13, 35, 91, 34, 13, 22, 50, 39, 90, 77
Elf 1008: 58, 100, 89, 31, 12, 49, 62, 22, 92, 35
Elf 1009: 78, 38, 89, 10, 10, 81, 22, 18, 82, 49
Elf 1010: 37, 2, 61, 84, 92, 52, 22, 44, 37, 45
Elf 1011: 74, 92, 40, 34, 44, 78, 67, 55, 59, 36
Elf 1012: 42, 22, 62, 45, 93, 33, 29, 91, 9, 27
Elf 1013: 16, 32, 45, 29, 35, 24, 36, 22, 41, 11
Elf 1014: 87, 64, 85, 60, 62, 46, 77, 36, 75, 95
Elf 1015: 58, 20, 20, 33, 37, 32, 59, 51, 68, 82
Elf 1016: 88, 88, 8, 21, 89, 91, 19, 5, 59, 61
Elf 1017: 8, 54, 14, 85, 83, 59, 44, 52, 14, 44
Elf 1018: 79, 59, 78, 93, 58, 76, 97, 89, 54, 23
Elf 1019: 3, 82, 9, 46, 67, 28, 8, 60, 66, 79
Elf 1020: 93, 99, 99, 82, 83, 83, 31, 9, 56, 20
Elf 1021: 55, 34, 17, 45, 62, 94, 57, 52, 76, 67
Elf 1022: 82, 91, 37, 28, 70, 17, 13, 75, 29, 96
Elf 1023: 76, 56, 7, 41, 97, 49, 93, 13, 65, 23
Elf 1024: 72, 66, 72, 92, 37, 33, 79, 29, 6, 63
Elf 1025: 95, 8, 40, 77, 75, 100, 9, 6, 96, 84
Elf 1026: 16, 43, 86, 48, 16, 14, 32, 95, 18, 54
Elf 1027: 57, 68, 56, 66, 30, 54, 73, 23, 13, 82
Elf 1028: 59, 3, 99, 35, 23, 80, 35, 4, 54, 62
Elf 1029: 62, 54, 71, 76, 100, 94, 75, 18, 1, 35
Elf 1030: 74, 62, 46, 49, 6, 43, 74, 46, 29, 56
Elf 1031: 20, 72, 85, 46, 54, 56, 18, 33, 73, 83
Elf 1032: 61, 29, 97, 45, 16, 75, 52, 3, 21, 84
Elf 1033: 78, 60, 41, 45, 4, 20, 90, 42, 62, 71
Elf 1034: 33, 61, 64, 21, 89, 38, 92, 26, 6, 93
Elf 1035: 13, 36, 42, 1, 5, 4, 23, 89, 98, 66
Elf 1036: 24, 66, 21, 60, 44, 81, 58, 88, 55, 42
Elf 1037: 82, 32, 30, 63, 56, 30, 14, 26, 25, 14
Elf 1038: 74, 14, 1, 67, 4, 59, 8, 88, 31, 70
Elf 1039: 30, 92, 71, 78, 92, 70, 54, 30, 23, 35
Elf 1040: 56, 84, 58, 89, 42, 5, 17, 47, 20, 49
Elf 1041: 15, 16, 83, 91, 50, 23, 45, 45, 74, 59
Elf 1042: 45, 41, 68, 74, 10, 23, 24, 87, 42, 40
Elf 1043: 12, 71, 100, 35, 31, 63, 76, 16, 41, 27
Elf 1044: 32, 23, 35, 62, 94, 85, 91, 36, 48, 61
Elf 1045: 2, 16, 44, 31, 49, 9, 56, 81, 27, 97
Elf 1046: 88, 66, 43, 65, 56, 74, 68, 73, 95, 41
Elf 1047: 13, 12, 100, 87, 79, 61, 67, 52, 51, 94
Elf 1048: 63, 54, 66, 54, 60, 19, 78, 39, 7, 31
Elf 1049: 47, 4, 74, 27, 77, 71, 99, 61, 18, 62
Elf 1050: 43, 22, 90, 98, 22, 52, 24, 55, 1, 50
Elf 1051: 25, 12, 17, 20, 90, 22, 25, 58, 33, 25
Elf 1052: 23, 50, 82, 3, 62, 53, 82, 82, 31, 39
Elf 1053: 3, 27, 45, 32, 88, 87, 83, 65, 79, 62
Elf 1054: 84, 39, 62, 38, 65, 63, 4, 13, 54, 68
Elf 1055: 96, 3, 19, 23, 86, 5, 47, 95, 52, 45
Elf 1056: 93, 56, 45, 50, 2, 88, 38, 100, 57, 38
Elf 1057: 41, 82, 2, 31, 11, 13, 64, 34, 67, 50
Elf 1058: 16, 29, 45, 47, 18, 45, 70, 60, 36, 27
Elf 1059: 77, 90, 38, 26, 84, 16, 15, 89, 73, 58
Elf 1060: 73, 79, 8, 19, 100, 41, 12, 60, 16, 93
Elf 1061: 22, 52, 65, 53, 7, 83, 9, 77, 32, 60
Elf 1062: 80, 26, 13, 88, 43, 55, 11, 79, 28, 95
Elf 1063: 26, 92, 21, 96, 96, 61, 61, 19, 44, 2
Elf 1064: 4, 16, 36, 8, 25, 48, 77, 82, 89, 19
Elf 1065: 79, 70, 86, 11, 96, 32, 37, 74, 28, 92
Elf 1066: 30, 87, 20, 44, 53, 13, 92, 3, 50, 91
Elf 1067: 89, 34, 94, 70, 25, 29, 26, 52, 53, 60
Elf 1068: 32, 39, 88, 24, 93, 33, 54, 50, 82, 92
Elf 1069: 35, 57, 59, 34, 24, 55, 52, 49, 83, 84
Elf 1070: 10, 84, 85, 94, 33, 18, 25, 73, 24, 45
Elf 1071: 70, 84, 40, 47, 66, 37, 25, 73, 77, 88
Elf 1072: 32, 89, 77, 24, 66, 31, 86, 78, 70, 60
Elf 1073: 57, 58, 71, 15, 42, 11, 34, 51, 28, 50
Elf 1074: 9, 57, 69, 49, 54, 44, 44, 13, 56, 70
Elf 1075: 5, 84, 73, 2, 25, 5, 70, 61, 55, 35
Elf 1076: 46, 93, 47, 61, 27, 71, 94, 65, 33, 49
Elf 1077: 47, 87, 45, 15, 87, 70, 81, 65, 27, 28
Elf 1078: 30, 39, 48, 13, 33, 83, 18, 20, 22, 9
Elf 1079: 42, 83, 53, 55, 49, 65, 50, 18, 85, 56
Elf 1080: 12, 81, 24, 44, 61, 21, 72, 58, 100, 26
Elf 1081: 17, 92, 14, 54, 51, 78, 95, 90, 71, 38
Elf 1082: 18, 39, 77, 87, 48, 19, 36, 61, 21, 92
Elf 1083: 52, 6, 38, 2, 94, 30, 57, 74, 78, 91
Elf 1084: 11, 92, 41, 76, 18, 96, 22, 99, 51, 100
Elf 1085: 32, 5, 57, 65, 38, 93, 73, 11, 98, 39
Elf 1086: 47, 83, 45, 33, 16, 34, 73, 43, 90, 25
Elf 1087: 11, 37, 73, 98, 49, 30, 31, 5, 21, 35
Elf 1088: 9, 92, 97, 100, 76, 51, 99, 30, 38, 53
Elf 1089: 59, 86, 98, 5, 35, 45, 54, 2, 27, 39
Elf 1090: 43, 13, 71, 65, 3, 33, 84, 49, 23, 79
Elf 1091: 49, 80, 28, 19, 71, 99, 18, 32, 54, 21
Elf 1092: 43, 87, 45, 43, 8, 58, 61, 23, 7, 16
Elf 1093: 15, 66, 90, 40, 41, 82, 40, 27, 29, 19
Elf 1094: 9, 23, 42, 96, 81, 23, 34, 34, 82, 19
Elf 1095: 92, 6, 20, 9, 85, 90, 1, 74, 35, 29
Elf 1096: 45, 98, 49, 16, 91, 27, 66, 27, 9, 94
Elf 1097: 31, 29, 64, 17, 90, 59, 70, 69, 57, 43
Elf 1098: 26, 51, 31, 77, 50, 71, 100, 71, 59, 84
Elf 1099: 5, 54, 52, 41, 22, 72, 27, 92, 64, 38
Elf 1100: 12, 54, 54, 9, 20, 74, 67, 90, 100, 61
Elf 1101: 87, 74, 25, 57, 88, 10, 55, 71, 71, 69
Elf 1102: 14, 12, 39, 65, 84, 84, 18, 98, 45, 79
Elf 1103: 50, 72, 35, 65, 61, 55, 93, 26, 14, 15
Elf 1104: 41, 49, 86, 97, 31, 27, 50, 22, 90, 70
Elf 1105: 68, 82, 20, 28, 75, 50, 32, 10, 53, 43
Elf 1106: 93, 52, 44, 55, 11, 79, 68, 64, 67, 31
Elf 1107: 53, 60, 15, 93, 13, 58, 37, 7, 27, 3
Elf 1108: 54, 100, 34, 82, 39, 78, 43, 92, 63, 66
Elf 1109: 57, 69, 8, 64, 63, 22, 53, 5, 14, 5
Elf 1110: 84, 66, 15, 24, 2, 39, 70, 29, 100, 31
Elf 1111: 88, 66, 87, 56, 45, 71, 42, 82, 7, 55
Elf 1112: 36, 23, 51, 70, 45, 32, 31, 34, 60, 32
Elf 1113: 43, 51, 56, 88, 72, 52, 4, 38, 62, 88
Elf 1114: 79, 29, 11, 7, 100, 84, 99, 9, 64, 51
Elf 1115: 50, 87, 76, 21, 2, 10, 89, 9, 12, 56
Elf 1116: 2, 29, 83, 46, 4, 95, 65, 57, 77, 27
Elf 1117: 1, 77, 65, 5, 91, 30, 26, 3, 44, 24
Elf 1118: 22, 29, 53, 6, 86, 78, 49, 76, 98, 96
Elf 1119: 28, 8, 33, 86, 60, 48, 54, 67, 59, 35
Elf 1120: 35, 15, 3, 80, 26, 99, 7, 39, 75, 61
Elf 1121: 38, 17, 67, 58, 22, 55, 11, 96, 93, 68
Elf 1122: 59, 67, 96, 87, 76, 20, 25, 69, 92, 96
Elf 1123: 20, 69, 73, 58, 59, 70, 56, 85, 74, 23
Elf 1124: 91, 5, 26, 47, 91, 22, 5, 15, 58, 57
Elf 1125: 15, 48, 7, 29, 83, 25, 44, 20, 100, 60
Elf 1126: 21, 9, 19, 32, 95, 39, 39, 57, 39, 2
Elf 1127: 53, 67, 53, 62, 2, 63, 42, 44, 31, 25
Elf 1128: 21, 43, 91, 69, 16, 10, 77, 26, 91, 79
Elf 1129: 38, 57, 80, 10, 6, 36, 47, 87, 39, 89
Elf 1130: 91, 1, 17, 48, 86, 55, 87, 99, 1, 2
Elf 1131: 57, 14, 78, 100, 66, 83, 87, 3, 34, 22
Elf 1132: 60, 80, 87, 19, 58, 29, 14, 3, 87, 64
Elf 1133: 9, 18, 16, 64, 96, 51, 17, 20, 43, 5
Elf 1134: 66, 75, 71, 67, 90, 19, 17, 67, 3, 37
Elf 1135: 20, 33, 14, 73, 94, 20, 97, 57, 34, 40
Elf 1136: 64, 10, 56, 70, 52, 21, 20, 73, 94, 57
Elf 1137: 83, 88, 14, 76, 11, 97, 83, 16, 88, 33
Elf 1138: 35, 44, 50, 1, 24, 65, 94, 86, 36, 64
Elf 1139: 58, 21, 89, 36, 49, 27, 80, 69, 93, 33
Elf 1140: 88, 15, 71, 88, 60, 34, 93, 57, 71, 71
Elf 1141: 35, 93, 97, 29, 48, 97, 83, 77, 92, 91
Elf 1142: 45, 33, 77, 51, 88, 51, 7, 60, 40, 3
Elf 1143: 2, 95, 79, 47, 61, 79, 44, 54, 11, 13
Elf 1144: 42, 73, 33, 30, 57, 50, 70, 72, 100, 13
Elf 1145: 77, 77, 95, 71, 94, 57, 56, 42, 41, 45
Elf 1146: 72, 72, 5, 58, 32, 63, 68, 5, 55, 21
Elf 1147: 9, 85, 89, 30, 82, 63, 51, 84, 75, 53
Elf 1148: 17, 4, 12, 65, 56, 56, 55, 25, 48, 47
Elf 1149: 65, 35, 74, 55, 74, 76, 93, 85, 93, 29
Elf 1150: 33, 81, 69, 90, 87, 97, 100, 63, 19, 90
Elf 1151: 72, 37, 2, 50, 34, 47, 97, 23, 44, 34
Elf 1152: 66, 94, 81, 1, 11, 71, 81, 6, 4, 13
Elf 1153: 92, 8, 9, 86, 18, 66, 51, 66, 45, 55
Elf 1154: 83, 84, 95, 73, 61, 36, 15, 55, 52, 85
Elf 1155: 89, 86, 80, 21, 99, 26, 53, 93, 80, 53
Elf 1156: 65, 46, 57, 24, 84, 53, 96, 87, 38, 51
Elf 1157: 65, 24, 12, 68, 37, 88, 28, 74, 95, 17
Elf 1158: 37, 7, 82, 35, 13, 86, 27, 77, 41, 91
Elf 1159: 28, 27, 26, 8, 33, 27, 75, 51, 17, 32
Elf 1160: 84, 2, 87, 4, 80, 31, 11, 36, 14, 45
